tweet_id,timestamp,rating,retweet_count,favorite_count,name,dog_stage,stage_count,source,text
844704788403113984,2017-03-23 00:18:10+00:00,13,11633,42022,Luna,floofer,None,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN
844580511645339650,2017-03-22 16:04:20+00:00,11,3533,17871,Charlie,floofer,None,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk
844223788422217728,2017-03-21 16:26:50+00:00,12,2450,14753,Margo,floofer,None,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx
843981021012017153,2017-03-21 00:22:10+00:00,13,3285,16327,None,floofer,None,Twitter for iPhone,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd
843856843873095681,2017-03-20 16:08:44+00:00,12,5220,23211,Sadie,floofer,None,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e
843604394117681152,2017-03-19 23:25:35+00:00,11,3081,18310,Hank,floofer,None,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC
843235543001513987,2017-03-18 22:59:54+00:00,13,6852,23315,Tycho,floofer,None,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL
842846295480000512,2017-03-17 21:13:10+00:00,13,4023,16440,Charlie,floofer,None,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs
842765311967449089,2017-03-17 15:51:22+00:00,12,1439,7321,Indie,floofer,None,Twitter for iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l"
842535590457499648,2017-03-17 00:38:32+00:00,13,3937,19637,Winnie,floofer,None,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe
842163532590374912,2017-03-16 00:00:07+00:00,12,6568,26569,George,floofer,None,Twitter for iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl
842115215311396866,2017-03-15 20:48:07+00:00,12,3386,15204,Bentley,floofer,None,Twitter for iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy
841680585030541313,2017-03-14 16:01:03+00:00,12,8748,27854,Penny,floofer,None,Twitter for iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj"
841439858740625411,2017-03-14 00:04:30+00:00,14,4168,13755,None,floofer,None,Twitter for iPhone,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL
841320156043304961,2017-03-13 16:08:50+00:00,12,6080,21402,None,floofer,None,Twitter for iPhone,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K"
841314665196081154,2017-03-13 15:47:01+00:00,13,5312,17305,Max,floofer,None,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5
841077006473256960,2017-03-13 00:02:39+00:00,12,5991,24926,Dawn,floofer,None,Twitter for iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ
840696689258311684,2017-03-11 22:51:24+00:00,10,1116,13377,None,floofer,None,Twitter for iPhone,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7
840632337062862849,2017-03-11 18:35:42+00:00,12,1972,9761,Maddie,floofer,None,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o"
840370681858686976,2017-03-11 01:15:58+00:00,13,5146,17918,None,floofer,None,Twitter for iPhone,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG
840268004936019968,2017-03-10 18:27:58+00:00,12,6497,20950,Monty,floofer,None,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE
839990271299457024,2017-03-10 00:04:21+00:00,13,2597,14640,Sojourner,floofer,None,Twitter for iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr
839549326359670784,2017-03-08 18:52:12+00:00,12,8805,29957,Winston,floofer,None,Twitter for iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu"
839239871831150596,2017-03-07 22:22:32+00:00,13,7422,29684,Odie,floofer,None,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm
838952994649550848,2017-03-07 03:22:35+00:00,13,4505,21289,None,floofer,None,Twitter for iPhone,SHE MISPLACED HER HOOMAN 13/10 MISTAKES HAPPEN https://t.co/ngAxYLVYHP
838921590096166913,2017-03-07 01:17:48+00:00,13,2357,12183,Arlo,floofer,None,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv
838561493054533637,2017-03-06 01:26:54+00:00,13,1504,11892,Walter,floofer,None,Twitter for iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI
838476387338051585,2017-03-05 19:48:43+00:00,13,5484,24664,Stanley,floofer,None,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI
838083903487373313,2017-03-04 17:49:08+00:00,13,3582,19183,Daisy,floofer,None,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO
837820167694528512,2017-03-04 00:21:08+00:00,12,8952,37277,None,floofer,None,Twitter for iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH"
837482249356513284,2017-03-03 01:58:22+00:00,13,495,4204,Waffles,floofer,None,Twitter for iPhone,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz
837471256429613056,2017-03-03 01:14:41+00:00,12,2631,13967,Vincent,floofer,None,Twitter for iPhone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3
837366284874571778,2017-03-02 18:17:34+00:00,13,6005,23074,Lucy,floofer,None,Twitter for iPhone,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns
837110210464448512,2017-03-02 01:20:01+00:00,13,2731,17480,Clark,floofer,None,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B
836989968035819520,2017-03-01 17:22:13+00:00,12,2610,13879,Mookie,floofer,None,Twitter for iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM
836753516572119041,2017-03-01 01:42:39+00:00,12,5237,21029,Meera,floofer,None,Twitter for iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY
836677758902222849,2017-02-28 20:41:37+00:00,11,2522,13782,Oliver,floofer,None,Twitter for iPhone,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs
836380477523124226,2017-02-28 01:00:19+00:00,12,3337,16037,Ava,floofer,None,Twitter for iPhone,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q"
836260088725786625,2017-02-27 17:01:56+00:00,13,4850,23177,Lucy,floofer,None,Twitter for iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD
836001077879255040,2017-02-26 23:52:43+00:00,13,4935,20924,None,floofer,None,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE
835574547218894849,2017-02-25 19:37:50+00:00,11,4121,19447,Eli,floofer,None,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q
835297930240217089,2017-02-25 01:18:40+00:00,12,3381,17847,Ash,floofer,None,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO
835264098648616962,2017-02-24 23:04:14+00:00,12,1939,8503,Lola,floofer,None,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU"
835172783151792128,2017-02-24 17:01:22+00:00,12,6516,28552,None,floofer,None,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL
835152434251116546,2017-02-24 15:40:31+00:00,0,3443,24574,None,floofer,None,Twitter for iPhone,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag
834931633769889797,2017-02-24 01:03:08+00:00,12,1878,11838,Tucker,floofer,None,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK
834786237630337024,2017-02-23 15:25:23+00:00,13,6159,22943,Tobi,floofer,None,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE
834574053763584002,2017-02-23 01:22:14+00:00,13,2882,14993,None,floofer,None,Twitter for iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg
834458053273591808,2017-02-22 17:41:18+00:00,12,1899,10512,Chester,floofer,None,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe"
834209720923721728,2017-02-22 01:14:30+00:00,12,5476,22594,Wilson,floofer,None,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ
834167344700198914,2017-02-21 22:26:07+00:00,11,4130,17194,Sunshine,floofer,None,Twitter for iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB
834089966724603904,2017-02-21 17:18:39+00:00,10,2427,10971,None,floofer,None,Twitter for iPhone,DOGGO ON THE LOOSE I REPEAT DOGGO ON THE LOOSE 10/10 https://t.co/ffIH2WxwF0
834086379323871233,2017-02-21 17:04:24+00:00,12,2512,14296,Lipton,floofer,None,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG
833863086058651648,2017-02-21 02:17:06+00:00,12,2729,14661,Bentley,floofer,None,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ
833826103416520705,2017-02-20 23:50:09+00:00,13,3904,16728,Charlie,floofer,None,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY
833722901757046785,2017-02-20 17:00:04+00:00,13,3636,22585,Bronte,floofer,None,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET
833479644947025920,2017-02-20 00:53:27+00:00,13,2357,16258,Poppy,floofer,None,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu
833124694597443584,2017-02-19 01:23:00+00:00,12,5513,22133,Gidget,floofer,None,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa
832998151111966721,2017-02-18 17:00:10+00:00,13,2522,14549,Rhino,floofer,None,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0"
832757312314028032,2017-02-18 01:03:09+00:00,13,4127,18423,Willow,floofer,None,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ
832682457690300417,2017-02-17 20:05:43+00:00,13,3368,13017,None,floofer,None,Twitter for iPhone,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ
832645525019123713,2017-02-17 17:38:57+00:00,10,594,3195,nil,floofer,None,Twitter Web Client,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7"
832636094638288896,2017-02-17 17:01:29+00:00,12,3220,17379,Orion,floofer,None,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr
832397543355072512,2017-02-17 01:13:34+00:00,12,2548,13126,Eevee,floofer,None,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt
832369877331693569,2017-02-16 23:23:38+00:00,11,3652,18792,Charlie,floofer,None,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d
832273440279240704,2017-02-16 17:00:25+00:00,14,2673,12385,Smiley,floofer,None,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz
832032802820481025,2017-02-16 01:04:13+00:00,12,4746,13887,Miguel,floofer,None,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M"
831939777352105988,2017-02-15 18:54:34+00:00,12,7031,26404,Emanuel,floofer,None,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT
831911600680497154,2017-02-15 17:02:36+00:00,14,7458,30380,Kuyu,floofer,None,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg
831670449226514432,2017-02-15 01:04:21+00:00,13,2059,11469,Daisy,floofer,None,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg
831650051525054464,2017-02-14 23:43:18+00:00,13,2243,7908,None,floofer,None,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO"
831552930092285952,2017-02-14 17:17:22+00:00,13,2632,9872,Dutch,floofer,None,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse
831322785565769729,2017-02-14 02:02:51+00:00,12,1744,10042,Pete,floofer,None,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK
831315979191906304,2017-02-14 01:35:49+00:00,13,1264,7117,None,floofer,None,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4
831309418084069378,2017-02-14 01:09:44+00:00,12,2786,12819,Scooter,floofer,None,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V
831262627380748289,2017-02-13 22:03:49+00:00,12,2350,13066,Tucker,floofer,None,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY
830956169170665475,2017-02-13 01:46:03+00:00,12,1735,8735,Reggie,floofer,None,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5
830583320585068544,2017-02-12 01:04:29+00:00,13,19297,73397,Lilly,floofer,None,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5
830097400375152640,2017-02-10 16:53:37+00:00,13,3455,10804,Samson,floofer,None,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW"
829861396166877184,2017-02-10 01:15:49+00:00,12,2243,13441,Mia,floofer,None,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU
829501995190984704,2017-02-09 01:27:41+00:00,12,12224,34913,Leo,floofer,None,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul
829449946868879360,2017-02-08 22:00:52+00:00,11,2329,11519,None,floofer,None,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB
829374341691346946,2017-02-08 17:00:26+00:00,13,10706,38074,Astrid,floofer,None,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao
829141528400556032,2017-02-08 01:35:19+00:00,12,8530,26952,Malcolm,floofer,None,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR
829011960981237760,2017-02-07 17:00:28+00:00,13,18627,58302,Dexter,floofer,None,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is
828770345708580865,2017-02-07 01:00:22+00:00,13,6746,28085,Alfie,floofer,None,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz
828708714936930305,2017-02-06 20:55:28+00:00,10,12882,40241,Fiona,floofer,None,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3
828650029636317184,2017-02-06 17:02:17+00:00,14,1544,10467,nil,floofer,None,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK"
828409743546925057,2017-02-06 01:07:28+00:00,12,1305,6898,Mutt,floofer,None,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt
828408677031882754,2017-02-06 01:03:14+00:00,12,1477,8398,Bear,floofer,None,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3
828381636999917570,2017-02-05 23:15:47+00:00,14,2554,13864,Doobert,floofer,None,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9
828376505180889089,2017-02-05 22:55:23+00:00,13,1216,8112,Beebop,floofer,None,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR"
828372645993398273,2017-02-05 22:40:03+00:00,12,3344,13756,Alexander,floofer,None,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS
828361771580813312,2017-02-05 21:56:51+00:00,12,195,2408,None,floofer,None,Twitter Web Client,Beebop and Doobert should start a band 12/10 would listen
828046555563323392,2017-02-05 01:04:17+00:00,13,3260,12923,Sailer,floofer,None,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9
828011680017821696,2017-02-04 22:45:42+00:00,11,2451,11411,Brutus,floofer,None,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB
827933404142436356,2017-02-04 17:34:40+00:00,12,5987,22180,Kona,floofer,None,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ
827653905312006145,2017-02-03 23:04:02+00:00,12,3433,16983,Boots,floofer,None,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3
827600520311402496,2017-02-03 19:31:54+00:00,13,1082,8143,Tucker,floofer,None,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb
827324948884643840,2017-02-03 01:16:53+00:00,12,3510,17523,Ralphie,floofer,None,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5"
827199976799354881,2017-02-02 17:00:17+00:00,13,2579,11659,Charlie,floofer,None,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ
826958653328592898,2017-02-02 01:01:21+00:00,12,5757,23767,Loki,floofer,None,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR
826848821049180160,2017-02-01 17:44:55+00:00,13,11878,40325,Cupid,floofer,None,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh
826598365270007810,2017-02-01 01:09:42+00:00,13,2709,11117,Pawnd,floofer,None,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I
826476773533745153,2017-01-31 17:06:32+00:00,12,4821,20275,Pilot,floofer,None,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh
826240494070030336,2017-01-31 01:27:39+00:00,11,2965,14614,None,floofer,None,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C
826204788643753985,2017-01-30 23:05:46+00:00,13,1075,5361,None,floofer,None,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX"
826115272272650244,2017-01-30 17:10:04+00:00,13,3599,17299,Ike,floofer,None,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm
825876512159186944,2017-01-30 01:21:19+00:00,11,2146,11525,Mo,floofer,None,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5
825829644528148480,2017-01-29 22:15:05+00:00,12,2848,14025,Toby,floofer,None,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM
825535076884762624,2017-01-29 02:44:34+00:00,14,19669,56413,None,floofer,None,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1
825147591692263424,2017-01-28 01:04:51+00:00,13,5244,20181,Sweet,floofer,None,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD
825026590719483904,2017-01-27 17:04:02+00:00,12,1483,7020,Pablo,floofer,None,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc"
824775126675836928,2017-01-27 00:24:48+00:00,12,4069,16508,Scooter,floofer,None,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI
824663926340194305,2017-01-26 17:02:56+00:00,13,1993,11113,Wilson,floofer,None,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM
824325613288833024,2017-01-25 18:38:36+00:00,13,11848,12999,None,floofer,None,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS
824297048279236611,2017-01-25 16:45:05+00:00,11,4463,16625,Nala,floofer,None,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt
824025158776213504,2017-01-24 22:44:42+00:00,14,679,5255,None,floofer,None,Twitter for iPhone,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW"
823939628516474880,2017-01-24 17:04:50+00:00,12,3123,11755,Cash,floofer,None,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw
823699002998870016,2017-01-24 01:08:40+00:00,12,2772,13826,Winston,floofer,None,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL
823581115634085888,2017-01-23 17:20:14+00:00,11,3031,14376,Crawford,floofer,None,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U
823322678127919110,2017-01-23 00:13:17+00:00,11,4637,17437,Wyatt,floofer,None,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7
